items,items_img,set_win_rate,set_pick_rate,set_sample_size
|魔劍正宗|席利妲咒怨|妖夢鬼刀|夜色緣界,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3814.webp,60.0,0.06,5
納什之牙|惡意|死亡之帽|黯影之炎|虛空之杖,https://cdn5.lolalytics.com/item64/3115.webp|https://cdn5.lolalytics.com/item64/3118.webp|https://cdn5.lolalytics.com/item64/3089.webp|https://cdn5.lolalytics.com/item64/4645.webp|https://cdn5.lolalytics.com/item64/3135.webp,40.0,0.06,5
|魔劍正宗|夜色緣界|席利妲咒怨|妖夢鬼刀,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3142.webp,60.0,0.06,5
|魔劍正宗|席利妲咒怨|公理弧刃|巨蛇鋒牙,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/6695.webp,40.0,0.06,5
|魔劍正宗|夜色緣界|席利妲咒怨|魔提斯深淵,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3156.webp,40.0,0.06,5
蒐集者|魔劍正宗|巨蛇鋒牙|席利妲咒怨|夜色緣界,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp,20.0,0.06,5
|魔劍正宗|席利妲咒怨|機會|巨蛇鋒牙,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/6695.webp,60.0,0.06,5
魔劍正宗|蒐集者|席利妲咒怨||夜色緣界,https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3814.webp,40.0,0.06,5
|魔劍正宗|席利妲咒怨|夜色緣界|中婭沙漏,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3157.webp,50.0,0.05,4
|魔劍正宗|夜色緣界|席利妲咒怨|公理弧刃,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6696.webp,0.0,0.05,4
蒐集者|魔劍正宗|席利妲咒怨|夜色緣界|,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/126697.webp,75.0,0.05,4
|蒐集者|席利妲咒怨|夜色緣界|機會,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6701.webp,50.0,0.05,4
|夜色緣界|魔劍正宗|席利妲咒怨|機會,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6701.webp,100.0,0.05,4
納什之牙|雷霆風暴|黯影之炎|死亡之帽|虛空之杖,https://cdn5.lolalytics.com/item64/3115.webp|https://cdn5.lolalytics.com/item64/4646.webp|https://cdn5.lolalytics.com/item64/4645.webp|https://cdn5.lolalytics.com/item64/3089.webp|https://cdn5.lolalytics.com/item64/3135.webp,75.0,0.05,4
|魔劍正宗|席利妲咒怨|夜色緣界|無盡之刃,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3031.webp,75.0,0.05,4
|魔劍正宗|蒐集者|席利妲咒怨|妖夢鬼刀,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3142.webp,25.0,0.05,4
殞落王者之劍|鬼索的狂暴之刃|臨界點|千變萬化之賈克修|中婭沙漏,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/6665.webp|https://cdn5.lolalytics.com/item64/3157.webp,50.0,0.05,4
魔劍正宗|蒐集者|席利妲咒怨|夜色緣界|機會,https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6701.webp,75.0,0.05,4
納什之牙|雷霆風暴|死亡之帽|黯影之炎|虛空之杖,https://cdn5.lolalytics.com/item64/3115.webp|https://cdn5.lolalytics.com/item64/4646.webp|https://cdn5.lolalytics.com/item64/3089.webp|https://cdn5.lolalytics.com/item64/4645.webp|https://cdn5.lolalytics.com/item64/3135.webp,75.0,0.05,4
|魔劍正宗|席利妲咒怨|夜色緣界|魔提斯深淵,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3156.webp,50.0,0.05,4
|魔劍正宗|席利妲咒怨|蒐集者|生化龐克鏈鋸之劍,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6609.webp,50.0,0.05,4
納什之牙|雷霆風暴|惡意|黯影之炎|死亡之帽,https://cdn5.lolalytics.com/item64/3115.webp|https://cdn5.lolalytics.com/item64/4646.webp|https://cdn5.lolalytics.com/item64/3118.webp|https://cdn5.lolalytics.com/item64/4645.webp|https://cdn5.lolalytics.com/item64/3089.webp,50.0,0.05,4
|蒐集者|夜色緣界|魔劍正宗|席利妲咒怨,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp,75.0,0.05,4
|魔劍正宗|蒐集者|機會|席利妲咒怨,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/6694.webp,50.0,0.05,4
|魔劍正宗|席利妲咒怨|蒐集者|公理弧刃,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6696.webp,50.0,0.05,4
|魔劍正宗|席利妲咒怨|公理弧刃|妖夢鬼刀,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/3142.webp,25.0,0.05,4
蒐集者|魔劍正宗|席利妲咒怨|公理弧刃|夜色緣界,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/3814.webp,100.0,0.05,4
魔劍正宗||席利妲咒怨|夜色緣界|蒐集者,https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6676.webp,75.0,0.05,4
蒐集者|魔劍正宗|席利妲咒怨|夜色緣界|無盡之刃,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3031.webp,50.0,0.05,4
蒐集者|魔劍正宗|夜色緣界|席利妲咒怨|妖夢鬼刀,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3142.webp,25.0,0.05,4
|魔劍正宗|席利妲咒怨|夜色緣界|生化龐克鏈鋸之劍,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6609.webp,75.0,0.05,4
殞落王者之劍|鬼索的狂暴之刃|芮蘭颶風箭|千變萬化之賈克修|臨界點,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3085.webp|https://cdn5.lolalytics.com/item64/6665.webp|https://cdn5.lolalytics.com/item64/3302.webp,75.0,0.05,4
殞落王者之劍|鬼索的狂暴之刃|臨界點|芮蘭颶風箭|嗜血者,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/3085.webp|https://cdn5.lolalytics.com/item64/3072.webp,75.0,0.05,4
殞落王者之劍|鬼索的狂暴之刃|臨界點|千變萬化之賈克修|蘭頓之兆,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/6665.webp|https://cdn5.lolalytics.com/item64/3143.webp,75.0,0.05,4
蒐集者|魔劍正宗|夜色緣界|席利妲咒怨|殞落王者之劍,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3153.webp,25.0,0.05,4
|魔劍正宗|機會|席利妲咒怨|公理弧刃,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6696.webp,50.0,0.05,4
蒐集者||魔劍正宗|席利妲咒怨|機會,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6701.webp,25.0,0.05,4
殞落王者之劍|鬼索的狂暴之刃|臨界點|千變萬化之賈克修|海妖殺手,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/6665.webp|https://cdn5.lolalytics.com/item64/6672.webp,50.0,0.05,4
|魔劍正宗|席利妲咒怨|機會|妖夢鬼刀,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/3142.webp,75.0,0.05,4
蒐集者|魔劍正宗|席利妲咒怨|夜色緣界|妖夢鬼刀,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3142.webp,50.0,0.05,4
殞落王者之劍|鬼索的狂暴之刃|臨界點|千變萬化之賈克修|實驗型海克斯板甲,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/6665.webp|https://cdn5.lolalytics.com/item64/3073.webp,25.0,0.05,4
|魔劍正宗|妖夢鬼刀|夜色緣界|席利妲咒怨,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6694.webp,33.33,0.03,3
納什之牙|惡意|雷霆風暴|死亡之帽|黯影之炎,https://cdn5.lolalytics.com/item64/3115.webp|https://cdn5.lolalytics.com/item64/3118.webp|https://cdn5.lolalytics.com/item64/4646.webp|https://cdn5.lolalytics.com/item64/3089.webp|https://cdn5.lolalytics.com/item64/4645.webp,33.33,0.03,3
|機會|魔劍正宗|席利妲咒怨|夜色緣界,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp,33.33,0.03,3
殞落王者之劍|鬼索的狂暴之刃|智慧末刃|臨界點|凱尼克欺瞞者,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3091.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/2504.webp,66.67,0.03,3
|蒐集者|魔劍正宗|機會|席利妲咒怨,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/6694.webp,33.33,0.03,3
惡意|納什之牙|黯影之炎|死亡之帽|虛空之杖,https://cdn5.lolalytics.com/item64/3118.webp|https://cdn5.lolalytics.com/item64/3115.webp|https://cdn5.lolalytics.com/item64/4645.webp|https://cdn5.lolalytics.com/item64/3089.webp|https://cdn5.lolalytics.com/item64/3135.webp,100.0,0.03,3
魔劍正宗||席利妲咒怨|巨蛇鋒牙|夜色緣界,https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/3814.webp,33.33,0.03,3
蒐集者||魔劍正宗|席利妲咒怨|巨蛇鋒牙,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6695.webp,0.0,0.03,3
魔劍正宗||席利妲咒怨|夜色緣界|妖夢鬼刀,https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3142.webp,33.33,0.03,3
|魔劍正宗|席利妲咒怨|夜色緣界|水星彎刀,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3139.webp,33.33,0.03,3
|魔劍正宗|巨蛇鋒牙|席利妲咒怨|機會,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6701.webp,66.67,0.03,3
|魔劍正宗|席利妲咒怨|公理弧刃|蒐集者,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/6676.webp,66.67,0.03,3
蒐集者|魔劍正宗|巨蛇鋒牙|夜色緣界|席利妲咒怨,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6694.webp,100.0,0.03,3
|魔劍正宗|夜色緣界|席利妲咒怨|巨蛇鋒牙,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6695.webp,66.67,0.03,3
|席利妲咒怨|魔劍正宗|妖夢鬼刀|夜色緣界,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3814.webp,33.33,0.03,3
妖夢鬼刀|魔劍正宗|席利妲咒怨|夜色緣界|巨蛇鋒牙,https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6695.webp,66.67,0.03,3
納什之牙|惡意|黯影之炎|雷霆風暴|死亡之帽,https://cdn5.lolalytics.com/item64/3115.webp|https://cdn5.lolalytics.com/item64/3118.webp|https://cdn5.lolalytics.com/item64/4645.webp|https://cdn5.lolalytics.com/item64/4646.webp|https://cdn5.lolalytics.com/item64/3089.webp,100.0,0.03,3
殞落王者之劍|鬼索的狂暴之刃|芮蘭颶風箭|臨界點|蘭頓之兆,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3085.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/3143.webp,0.0,0.03,3
|蒐集者|席利妲咒怨|魔劍正宗|機會,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6701.webp,100.0,0.03,3
魔劍正宗||席利妲咒怨|夜色緣界|機會,https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6701.webp,0.0,0.03,3
蒐集者|魔劍正宗|夜色緣界|席利妲咒怨|公理弧刃,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6696.webp,66.67,0.03,3
蒐集者||魔劍正宗|席利妲咒怨|妖夢鬼刀,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3142.webp,0.0,0.03,3
|魔劍正宗|席利妲咒怨|蒐集者|納什之牙,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3115.webp,0.0,0.03,3
魔劍正宗||蒐集者|夜色緣界|席利妲咒怨,https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6694.webp,100.0,0.03,3
|魔劍正宗|機會|蒐集者|席利妲咒怨,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6694.webp,66.67,0.03,3
殞落王者之劍|智慧末刃|芮蘭颶風箭|鬼索的狂暴之刃|臨界點,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3091.webp|https://cdn5.lolalytics.com/item64/3085.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3302.webp,66.67,0.03,3
蒐集者|魔劍正宗|席利妲咒怨|魔提斯深淵|夜色緣界,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3156.webp|https://cdn5.lolalytics.com/item64/3814.webp,66.67,0.03,3
蒐集者||魔劍正宗|夜色緣界|公理弧刃,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6696.webp,100.0,0.03,3
|魔劍正宗|夜色緣界|妖夢鬼刀|席利妲咒怨,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/6694.webp,66.67,0.03,3
|魔劍正宗|公理弧刃|席利妲咒怨|機會,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6701.webp,66.67,0.03,3
|蒐集者|魔劍正宗|殞落王者之劍|夜色緣界,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3814.webp,66.67,0.03,3
殞落王者之劍|智慧末刃|鬼索的狂暴之刃|臨界點|水星彎刀,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3091.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/3139.webp,0.0,0.03,3
殞落王者之劍|鬼索的狂暴之刃|臨界點|千變萬化之賈克修|巨蛇鋒牙,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/6665.webp|https://cdn5.lolalytics.com/item64/6695.webp,66.67,0.03,3
蒐集者|魔劍正宗|機會|夜色緣界|席利妲咒怨,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6694.webp,100.0,0.03,3
|魔劍正宗|席利妲咒怨|妖夢鬼刀|公理弧刃,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/6696.webp,0.0,0.03,3
妖夢鬼刀|魔劍正宗|巨蛇鋒牙|席利妲咒怨|夜色緣界,https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp,66.67,0.03,3
實驗型海克斯板甲|鬼索的狂暴之刃|臨界點|殞落王者之劍|智慧末刃,https://cdn5.lolalytics.com/item64/3073.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3091.webp,66.67,0.03,3
|魔劍正宗|夜色緣界|席利妲咒怨|殞落王者之劍,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3153.webp,0.0,0.03,3
|巨蛇鋒牙|魔劍正宗|席利妲咒怨|機會,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6701.webp,66.67,0.03,3
蒐集者|魔劍正宗|席利妲咒怨||殞落王者之劍,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3153.webp,66.67,0.03,3
蒐集者|魔劍正宗||席利妲咒怨|機會,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6701.webp,0.0,0.03,3
殞落王者之劍|鬼索的狂暴之刃|臨界點|智慧末刃|海妖殺手,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/3091.webp|https://cdn5.lolalytics.com/item64/6672.webp,66.67,0.03,3
納什之牙|惡意|黯影之炎|死亡之帽|虛空之杖,https://cdn5.lolalytics.com/item64/3115.webp|https://cdn5.lolalytics.com/item64/3118.webp|https://cdn5.lolalytics.com/item64/4645.webp|https://cdn5.lolalytics.com/item64/3089.webp|https://cdn5.lolalytics.com/item64/3135.webp,66.67,0.03,3
