items,items_img,set_win_rate,set_pick_rate,set_sample_size
蒐集者|126697|席利妲咒怨|魔劍正宗|夜色緣界,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp,33.33,0.06,6
蒐集者|魔劍正宗|席利妲咒怨|巨蛇鋒牙|夜色緣界,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/3814.webp,60.0,0.05,5
126697|魔劍正宗|席利妲咒怨|蒐集者|殞落王者之劍,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3153.webp,60.0,0.05,5
蒐集者|魔劍正宗|席利妲咒怨|夜色緣界|126697,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/126697.webp,20.0,0.05,5
126697|蒐集者|魔劍正宗|巨蛇鋒牙|席利妲咒怨,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/6694.webp,0.0,0.05,5
殞落王者之劍|鬼索的狂暴之刃|臨界點|千變萬化之賈克修|實驗型海克斯板甲,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/6665.webp|https://cdn5.lolalytics.com/item64/3073.webp,60.0,0.05,5
殞落王者之劍|鬼索的狂暴之刃|臨界點|芮蘭颶風箭|千變萬化之賈克修,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/3085.webp|https://cdn5.lolalytics.com/item64/6665.webp,40.0,0.05,5
妖夢鬼刀|魔劍正宗|席利妲咒怨|夜色緣界|機會,https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6701.webp,20.0,0.05,5
126697|魔劍正宗|蒐集者|夜色緣界|魔提斯深淵,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3156.webp,80.0,0.05,5
殞落王者之劍|鬼索的狂暴之刃|臨界點|芮蘭颶風箭|嗜血者,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/3085.webp|https://cdn5.lolalytics.com/item64/3072.webp,20.0,0.05,5
126697|魔劍正宗|席利妲咒怨|巨蛇鋒牙|公理弧刃,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/6696.webp,40.0,0.05,5
126697|魔劍正宗|公理弧刃|席利妲咒怨|夜色緣界,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp,40.0,0.05,5
殞落王者之劍|鬼索的狂暴之刃|智慧末刃|千變萬化之賈克修|水星彎刀,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3091.webp|https://cdn5.lolalytics.com/item64/6665.webp|https://cdn5.lolalytics.com/item64/3139.webp,60.0,0.05,5
蒐集者|魔劍正宗|巨蛇鋒牙|席利妲咒怨|夜色緣界,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp,60.0,0.05,5
126697|蒐集者|夜色緣界|魔劍正宗|席利妲咒怨,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp,40.0,0.05,5
蒐集者|席利妲咒怨|魔劍正宗|夜色緣界|機會,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6701.webp,80.0,0.05,5
蒐集者|魔劍正宗|席利妲咒怨|殞落王者之劍|鬼索的狂暴之刃,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp,40.0,0.05,5
126697|魔劍正宗|巨蛇鋒牙|蒐集者|夜色緣界,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3814.webp,80.0,0.05,5
126697|魔劍正宗|席利妲咒怨|殞落王者之劍|鬼索的狂暴之刃,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp,20.0,0.05,5
126697|魔劍正宗|巨蛇鋒牙|夜色緣界|席利妲咒怨,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6694.webp,0.0,0.05,5
126697|魔劍正宗|席利妲咒怨|公理弧刃|機會,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/6701.webp,40.0,0.05,5
魔劍正宗|蒐集者|席利妲咒怨|126697|夜色緣界,https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3814.webp,60.0,0.05,5
126697|魔劍正宗|席利妲咒怨|蒐集者|巨蛇鋒牙,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6695.webp,60.0,0.05,5
殞落王者之劍|智慧末刃|鬼索的狂暴之刃|千變萬化之賈克修|臨界點,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3091.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/6665.webp|https://cdn5.lolalytics.com/item64/3302.webp,80.0,0.05,5
126697|蒐集者|席利妲咒怨|魔劍正宗|機會,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6701.webp,20.0,0.05,5
蒐集者|魔劍正宗|126697|席利妲咒怨|巨蛇鋒牙,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6695.webp,75.0,0.04,4
126697|巨蛇鋒牙|魔劍正宗|夜色緣界|席利妲咒怨,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6694.webp,75.0,0.04,4
126697|巨蛇鋒牙|魔劍正宗|席利妲咒怨|機會,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6701.webp,50.0,0.04,4
126697|魔劍正宗|機會|席利妲咒怨|妖夢鬼刀,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3142.webp,75.0,0.04,4
殞落王者之劍|鬼索的狂暴之刃|智慧末刃|臨界點|水星彎刀,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3091.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/3139.webp,50.0,0.04,4
126697|魔劍正宗|席利妲咒怨|夜色緣界|智慧末刃,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3091.webp,25.0,0.04,4
魔劍正宗|蒐集者|126697|夜色緣界|席利妲咒怨,https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6694.webp,25.0,0.04,4
蒐集者|魔劍正宗|席利妲咒怨|126697|公理弧刃,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6696.webp,25.0,0.04,4
126697|魔劍正宗|夜色緣界|席利妲咒怨|殞落王者之劍,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3153.webp,50.0,0.04,4
126697|魔劍正宗|席利妲咒怨|機會|公理弧刃,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/6696.webp,25.0,0.04,4
殞落王者之劍|鬼索的狂暴之刃|智慧末刃|芮蘭颶風箭|千變萬化之賈克修,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3091.webp|https://cdn5.lolalytics.com/item64/3085.webp|https://cdn5.lolalytics.com/item64/6665.webp,75.0,0.04,4
魔劍正宗|蒐集者|126697|席利妲咒怨|夜色緣界,https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp,75.0,0.04,4
殞落王者之劍|鬼索的狂暴之刃|智慧末刃|千變萬化之賈克修|芮蘭颶風箭,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3091.webp|https://cdn5.lolalytics.com/item64/6665.webp|https://cdn5.lolalytics.com/item64/3085.webp,75.0,0.04,4
蒐集者|魔劍正宗|席利妲咒怨|機會|妖夢鬼刀,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/3142.webp,75.0,0.04,4
126697|蒐集者|席利妲咒怨|夜色緣界|魔劍正宗,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3004.webp,50.0,0.04,4
126697|魔劍正宗|席利妲咒怨|公理弧刃|夜色緣界,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/3814.webp,100.0,0.04,4
殞落王者之劍|鬼索的狂暴之刃|臨界點|芮蘭颶風箭|水星彎刀,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/3085.webp|https://cdn5.lolalytics.com/item64/3139.webp,50.0,0.04,4
126697|魔劍正宗|蒐集者|巨蛇鋒牙|夜色緣界,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/3814.webp,50.0,0.04,4
殞落王者之劍|鬼索的狂暴之刃|臨界點|千變萬化之賈克修|蘭頓之兆,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/6665.webp|https://cdn5.lolalytics.com/item64/3143.webp,50.0,0.04,4
126697|魔劍正宗|席利妲咒怨|妖夢鬼刀|機會,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/6701.webp,50.0,0.04,4
納什之牙|雷霆風暴|死亡之帽|虛空之杖|黯影之炎,https://cdn5.lolalytics.com/item64/3115.webp|https://cdn5.lolalytics.com/item64/4646.webp|https://cdn5.lolalytics.com/item64/3089.webp|https://cdn5.lolalytics.com/item64/3135.webp|https://cdn5.lolalytics.com/item64/4645.webp,100.0,0.04,4
機會|魔劍正宗|巨蛇鋒牙|席利妲咒怨|夜色緣界,https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp,75.0,0.04,4
126697|蒐集者|魔劍正宗|席利妲咒怨|妖夢鬼刀,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3142.webp,75.0,0.04,4
納什之牙|惡意|黯影之炎|死亡之帽|虛空之杖,https://cdn5.lolalytics.com/item64/3115.webp|https://cdn5.lolalytics.com/item64/3118.webp|https://cdn5.lolalytics.com/item64/4645.webp|https://cdn5.lolalytics.com/item64/3089.webp|https://cdn5.lolalytics.com/item64/3135.webp,50.0,0.04,4
126697|魔劍正宗|席利妲咒怨|殞落王者之劍|機會,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/6701.webp,50.0,0.04,4
126697|妖夢鬼刀|魔劍正宗|席利妲咒怨|夜色緣界,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp,50.0,0.04,4
蒐集者|魔劍正宗|機會|席利妲咒怨|夜色緣界,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp,50.0,0.04,4
126697|魔劍正宗|席利妲咒怨|妖夢鬼刀|巨蛇鋒牙,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/6695.webp,75.0,0.04,4
126697|魔劍正宗|席利妲咒怨|夜色緣界|生化龐克鏈鋸之劍,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6609.webp,25.0,0.04,4
蒐集者|126697|魔劍正宗|席利妲咒怨|機會,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6701.webp,25.0,0.04,4
126697|魔劍正宗|蒐集者|巨蛇鋒牙|席利妲咒怨,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/6694.webp,50.0,0.04,4
126697|魔劍正宗|席利妲咒怨|蒐集者|妖夢鬼刀,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3142.webp,0.0,0.03,3
殞落王者之劍|智慧末刃|臨界點|千變萬化之賈克修|嗜血者,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3091.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/6665.webp|https://cdn5.lolalytics.com/item64/3072.webp,33.33,0.03,3
126697|魔劍正宗|巨蛇鋒牙|機會|席利妲咒怨,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/6694.webp,0.0,0.03,3
魔劍正宗|126697|席利妲咒怨|夜色緣界|機會,https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6701.webp,66.67,0.03,3
蒐集者|魔劍正宗|席利妲咒怨|夜色緣界|魔提斯深淵,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3156.webp,33.33,0.03,3
126697|魔劍正宗|巨蛇鋒牙|公理弧刃|席利妲咒怨,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/6694.webp,0.0,0.03,3
126697|蒐集者|魔劍正宗|夜色緣界|殞落王者之劍,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3153.webp,66.67,0.03,3
蒐集者|126697|魔劍正宗|席利妲咒怨|魔提斯深淵,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3156.webp,100.0,0.03,3
妖夢鬼刀|魔劍正宗|巨蛇鋒牙|席利妲咒怨|機會,https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6701.webp,33.33,0.03,3
殞落王者之劍|鬼索的狂暴之刃|臨界點|千變萬化之賈克修|凱尼克欺瞞者,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/6665.webp|https://cdn5.lolalytics.com/item64/2504.webp,33.33,0.03,3
126697|魔劍正宗|妖夢鬼刀|席利妲咒怨|巨蛇鋒牙,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6695.webp,66.67,0.03,3
殞落王者之劍|智慧末刃|鬼索的狂暴之刃|臨界點|水星彎刀,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3091.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/3139.webp,66.67,0.03,3
126697|魔劍正宗|夜色緣界|妖夢鬼刀|席利妲咒怨,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/6694.webp,100.0,0.03,3
126697|妖夢鬼刀|魔劍正宗|席利妲咒怨|機會,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6701.webp,100.0,0.03,3
126697|魔劍正宗|機會|公理弧刃|席利妲咒怨,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/6694.webp,66.67,0.03,3
殞落王者之劍|鬼索的狂暴之刃|臨界點|嗜血者|千變萬化之賈克修,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/3072.webp|https://cdn5.lolalytics.com/item64/6665.webp,33.33,0.03,3
126697|魔劍正宗|席利妲咒怨|巨蛇鋒牙|魔提斯深淵,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/3156.webp,66.67,0.03,3
126697|魔劍正宗|席利妲咒怨|中婭沙漏|夜色緣界,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3157.webp|https://cdn5.lolalytics.com/item64/3814.webp,33.33,0.03,3
126697|魔劍正宗|妖夢鬼刀|夜色緣界|機會,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6701.webp,33.33,0.03,3
蒐集者|魔劍正宗|席利妲咒怨|126697|巨蛇鋒牙,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6695.webp,66.67,0.03,3
126697|魔劍正宗|席利妲咒怨|巨蛇鋒牙|機會,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/6701.webp,66.67,0.03,3
惡意|納什之牙|死亡之帽|虛空之杖|黯影之炎,https://cdn5.lolalytics.com/item64/3118.webp|https://cdn5.lolalytics.com/item64/3115.webp|https://cdn5.lolalytics.com/item64/3089.webp|https://cdn5.lolalytics.com/item64/3135.webp|https://cdn5.lolalytics.com/item64/4645.webp,100.0,0.03,3
殞落王者之劍|智慧末刃|鬼索的狂暴之刃|臨界點|嗜血者,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3091.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/3072.webp,100.0,0.03,3
126697|蒐集者|席利妲咒怨|魔劍正宗|巨蛇鋒牙,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6695.webp,33.33,0.03,3
126697|魔劍正宗|席利妲咒怨|魔提斯深淵|夜色緣界,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3156.webp|https://cdn5.lolalytics.com/item64/3814.webp,66.67,0.03,3
妖夢鬼刀|魔劍正宗|夜色緣界|席利妲咒怨|蒐集者,https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6676.webp,33.33,0.03,3
126697|蒐集者|魔劍正宗|機會|夜色緣界,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/3814.webp,100.0,0.03,3
